rowType,group,label,bestOf,playerName,opponentName,expectedWinRate,frameWinChance,actualWinRate,playerFrames,opponentFrames,favouriteSide,favouriteWon,underdogWon,decidingFrame,whitewash,comebackWin,upset,technicalGap,mentalGap,physicalGap,confidenceGap,fatigueGap,pressureGap,safetyGap,breakBuildingGap,tacticalGap,playerStrength,opponentStrength,momentumSwings,playerConfidenceSwing,opponentConfidenceSwing,playerFatigueChange,opponentFatigueChange,pressureEvents,deciderPressureEvents,framesWonFromBehind,framesLostFromWinningPosition,closeFramesWon,closeFramesLost,topReason
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,1,3,Opponent,true,false,false,false,false,false,-20.00,-21.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,59.00,76.00,0,25.00,25.00,10.36,9.68,2,0,1,2,1,2,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,2,3,Opponent,true,false,true,false,false,false,-21.00,-21.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,58.00,75.00,2,21.00,21.00,12.60,11.44,0,0,2,3,1,3,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,0,3,Opponent,true,false,false,true,false,false,-20.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,60.00,77.00,0,27.00,27.00,7.79,10.56,7,0,0,2,0,2,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,1,3,Opponent,true,false,false,false,false,false,-20.00,-21.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,58.00,75.00,1,35.00,35.00,15.92,14.08,10,0,1,2,1,2,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,100.00,3,2,Opponent,false,true,true,false,false,true,-20.00,-21.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,58.00,76.00,0,34.00,34.00,18.05,16.06,7,0,2,1,2,0,Opponent took over after player made a fatigue or pressure error.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,100.00,3,2,Opponent,false,true,true,false,false,true,-20.00,-21.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,59.00,76.00,1,18.00,18.00,17.36,14.08,26,31,3,2,1,2,Player took the frame with a heavy break that the other side could not answer.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,100.00,3,0,Opponent,false,true,false,true,false,true,-21.00,-21.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,58.00,76.00,0,2.00,2.00,8.91,8.14,0,0,3,0,2,0,Player created the better scoring chances across the frame.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,2,3,Opponent,true,false,true,false,false,false,-20.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,59.00,76.00,0,11.00,11.00,15.93,12.54,14,0,2,3,1,3,Player created the better scoring chances across the frame.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,100.00,3,2,Opponent,false,true,true,false,false,true,-21.00,-21.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,58.00,76.00,2,41.00,41.00,15.98,12.98,7,9,2,2,1,2,Player created the better scoring chances across the frame.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,100.00,3,2,Opponent,false,true,true,false,true,true,-20.00,-20.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,59.00,76.00,1,23.00,23.00,12.03,14.52,11,0,2,2,2,2,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,100.00,3,1,Opponent,false,true,false,false,false,true,-20.00,-21.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,59.00,77.00,0,13.00,13.00,10.66,11.22,7,0,1,1,2,0,Player created the better scoring chances across the frame.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,0,3,Opponent,true,false,false,true,false,false,-20.00,-21.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,59.00,76.00,0,2.00,2.00,7.59,5.50,4,0,0,3,0,3,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,100.00,3,2,Opponent,false,true,true,false,false,true,-21.00,-20.00,-13.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,58.00,75.00,0,25.00,25.00,15.50,12.54,16,0,3,2,2,2,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,0.00,2,3,Opponent,true,false,true,false,false,false,-21.00,-21.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,57.00,75.00,1,40.00,40.00,18.88,18.04,23,6,2,2,2,1,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,0,3,Opponent,true,false,false,true,false,false,-21.00,-20.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,58.00,75.00,0,2.00,2.00,6.25,4.40,5,0,0,3,0,3,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,100.00,3,0,Opponent,false,true,false,true,false,true,-20.00,-20.00,-13.00,13.00,-6.00,-21.00,-28.00,-15.00,-24.00,58.00,75.00,0,15.00,15.00,5.98,6.82,5,0,2,0,2,0,Player took over after opponent made a fatigue or pressure error.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,100.00,3,1,Opponent,false,true,false,false,false,true,-20.00,-21.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,58.00,76.00,1,24.00,24.00,11.96,12.10,8,0,3,1,2,1,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,0,3,Opponent,true,false,false,true,false,false,-20.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,57.00,74.00,0,23.00,23.00,8.07,8.80,10,0,0,2,0,2,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,0.00,0,3,Opponent,true,false,false,true,false,false,-21.00,-21.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,58.00,76.00,0,32.00,32.00,6.40,7.70,7,0,0,1,0,1,Opponent took over after player made a fatigue or pressure error.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,0.00,1,3,Opponent,true,false,false,false,false,false,-21.00,-21.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,57.00,75.00,0,33.00,33.00,16.05,14.52,24,0,1,1,0,0,Opponent took over after player made a fatigue or pressure error.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,0.00,1,3,Opponent,true,false,false,false,false,false,-21.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,58.00,76.00,0,31.00,31.00,16.35,14.30,16,0,1,1,1,1,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,1,3,Opponent,true,false,false,false,false,false,-20.00,-21.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,58.00,75.00,0,21.00,21.00,15.80,15.84,8,0,1,3,1,3,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,0.00,1,3,Opponent,true,false,false,false,false,false,-21.00,-21.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,59.00,77.00,0,14.00,14.00,12.60,10.78,7,0,1,3,1,3,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,2,3,Opponent,true,false,true,false,false,false,-20.00,-20.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,58.00,75.00,2,11.00,11.00,15.07,12.76,14,8,1,3,1,3,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,100.00,3,0,Opponent,false,true,false,true,false,true,-20.00,-20.00,-13.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,58.00,75.00,0,6.00,6.00,9.34,9.24,9,0,2,0,2,0,Player held nerve better on a close set of colours.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,0,3,Opponent,true,false,false,true,false,false,-21.00,-20.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,58.00,75.00,0,4.00,4.00,9.23,7.48,13,0,0,3,0,3,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,1,3,Opponent,true,false,false,false,false,false,-20.00,-20.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,59.00,76.00,0,14.00,14.00,17.91,14.74,23,0,1,3,1,3,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,0.00,2,3,Opponent,true,false,true,false,true,false,-20.00,-21.00,-13.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,59.00,77.00,1,13.00,13.00,11.13,8.58,8,15,1,3,1,3,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,0.00,2,3,Opponent,true,false,true,false,false,false,-21.00,-20.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,58.00,76.00,0,22.00,22.00,18.17,15.62,20,0,2,2,2,2,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,100.00,3,2,Opponent,false,true,true,false,false,true,-20.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,57.00,74.00,0,34.00,34.00,15.84,14.74,24,0,2,2,2,2,Player took the frame with a heavy break that the other side could not answer.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,2,3,Opponent,true,false,true,false,false,false,-20.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,58.00,75.00,2,49.00,38.00,15.10,18.92,17,0,2,1,2,1,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,1,3,Opponent,true,false,false,false,false,false,-20.00,-20.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-24.00,59.00,76.00,1,33.00,33.00,18.48,17.16,40,0,1,2,1,2,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,2,3,Opponent,true,false,true,false,false,false,-20.00,-20.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,58.00,75.00,1,10.00,10.00,14.02,10.34,6,0,2,3,1,3,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,2,3,Opponent,true,false,true,false,true,false,-20.00,-21.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,58.00,75.00,1,9.00,9.00,12.70,10.34,3,0,1,3,1,3,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,0,3,Opponent,true,false,false,true,false,false,-20.00,-20.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,59.00,76.00,0,18.00,18.00,6.65,5.94,5,0,0,2,0,2,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,0.00,2,3,Opponent,true,false,true,false,true,false,-21.00,-21.00,-13.00,13.00,-6.00,-21.00,-28.00,-15.00,-24.00,58.00,76.00,1,31.00,31.00,12.61,14.52,11,3,2,1,1,1,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,1,3,Opponent,true,false,false,false,false,false,-20.00,-21.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,57.00,74.00,1,42.00,42.00,11.23,14.52,9,0,1,2,1,1,Opponent took over after player made a fatigue or pressure error.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,100.00,3,1,Opponent,false,true,false,false,false,true,-21.00,-20.00,-13.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,58.00,76.00,0,7.00,7.00,9.07,5.94,0,0,0,1,0,1,Player took the frame with a heavy break that the other side could not answer.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,0,3,Opponent,true,false,false,true,false,false,-20.00,-20.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-24.00,59.00,76.00,0,24.00,24.00,10.89,7.92,12,0,0,3,0,3,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,100.00,3,2,Opponent,false,true,true,false,true,true,-21.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,58.00,75.00,1,31.00,31.00,18.13,16.50,25,9,3,1,3,1,Player took the frame with a heavy break that the other side could not answer.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,0.00,1,3,Opponent,true,false,false,false,false,false,-21.00,-21.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,57.00,75.00,1,7.00,7.00,12.42,9.24,7,0,1,3,0,3,Player created the better scoring chances across the frame.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,2,3,Opponent,true,false,true,false,false,false,-20.00,-21.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,58.00,75.00,0,30.00,30.00,12.85,15.40,11,0,2,1,1,2,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,100.00,3,1,Opponent,false,true,false,false,false,true,-20.00,-20.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,59.00,76.00,1,10.00,10.00,13.84,12.10,13,0,2,1,2,1,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,2,3,Opponent,true,false,true,false,false,false,-20.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,59.00,76.00,1,7.00,7.00,13.61,9.02,6,0,1,3,0,3,Player created the better scoring chances across the frame.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,2,3,Opponent,true,false,true,false,false,false,-20.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,58.00,75.00,1,32.00,32.00,19.57,17.60,21,10,2,2,2,2,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,100.00,3,2,Opponent,false,true,true,false,false,true,-20.00,-20.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,58.00,75.00,1,27.00,27.00,20.29,18.70,34,0,2,2,3,2,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,100.00,3,1,Opponent,false,true,false,false,false,true,-20.00,-20.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,58.00,75.00,1,33.00,33.00,12.37,12.32,17,0,3,0,2,0,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,100.00,3,2,Opponent,false,true,true,false,false,true,-20.00,-20.00,-13.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,58.00,75.00,1,6.00,6.00,14.23,10.56,11,15,2,2,1,2,Player created the better scoring chances across the frame.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,0,3,Opponent,true,false,false,true,false,false,-20.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,59.00,76.00,0,6.00,6.00,6.56,5.50,0,0,0,3,0,3,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,0,3,Opponent,true,false,false,true,false,false,-21.00,-20.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-24.00,58.00,75.00,0,28.00,28.00,8.31,7.70,3,0,0,1,0,2,Opponent held nerve better on a close set of colours.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,2,3,Opponent,true,false,true,false,false,false,-21.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,59.00,76.00,1,6.00,6.00,14.01,8.80,1,0,2,3,0,3,Player created the better scoring chances across the frame.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,0,3,Opponent,true,false,false,true,false,false,-20.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,58.00,75.00,0,24.00,24.00,10.15,9.68,13,0,0,2,0,2,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,0.00,2,3,Opponent,true,false,true,false,false,false,-21.00,-21.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,57.00,75.00,2,39.00,39.00,14.84,15.62,11,0,2,2,2,2,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,1,3,Opponent,true,false,false,false,false,false,-20.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,60.00,77.00,0,16.00,16.00,10.47,9.68,2,0,1,3,0,2,Player created the better scoring chances across the frame.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,0,3,Opponent,true,false,false,true,false,false,-20.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,58.00,75.00,0,36.00,36.00,10.05,10.56,12,0,0,2,0,1,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,0.00,0,3,Opponent,true,false,false,true,false,false,-21.00,-21.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,59.00,77.00,0,30.00,30.00,8.35,9.90,6,0,0,2,0,2,Opponent created the better scoring chances across the frame.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,0.00,0,3,Opponent,true,false,false,true,false,false,-20.00,-21.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,58.00,76.00,0,28.00,28.00,11.15,10.34,19,0,0,3,0,2,Opponent created the better scoring chances across the frame.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,0,3,Opponent,true,false,false,true,false,false,-20.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,59.00,76.00,0,17.00,17.00,8.56,8.80,8,0,0,3,0,2,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,2,3,Opponent,true,false,true,false,false,false,-21.00,-20.00,-13.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,58.00,75.00,1,30.00,30.00,18.08,14.74,21,3,2,2,1,2,Player took the frame with a heavy break that the other side could not answer.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,0.00,0,3,Opponent,true,false,false,true,false,false,-20.00,-20.00,-13.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,58.00,76.00,0,37.00,37.00,7.55,9.02,6,0,0,2,0,2,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,0.00,2,3,Opponent,true,false,true,false,false,false,-21.00,-21.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,57.00,75.00,2,25.00,25.00,19.61,19.58,23,23,2,3,2,1,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,0.00,1,3,Opponent,true,false,false,false,false,false,-20.00,-20.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,59.00,77.00,0,29.00,29.00,12.09,12.32,10,0,1,3,1,3,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,1,3,Opponent,true,false,false,false,false,false,-20.00,-20.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,59.00,76.00,1,31.00,31.00,11.11,11.66,1,0,1,3,1,3,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,28.76,38.25,100.00,3,2,Opponent,false,true,true,false,false,true,-21.00,-21.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,57.00,75.00,2,19.00,19.00,23.45,19.36,27,17,2,2,2,2,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,5,High Confidence Underdog,Low Confidence Favourite,29.94,38.95,0.00,2,3,Opponent,true,false,true,false,false,false,-20.00,-20.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,59.00,76.00,0,21.00,21.00,13.97,11.66,6,18,1,2,1,3,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,7,High Confidence Underdog,Low Confidence Favourite,29.94,40.49,0.00,2,4,Opponent,true,false,false,false,false,false,-20.00,-21.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-24.00,59.00,76.00,0,25.00,25.00,15.92,14.74,16,0,2,3,1,3,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,7,High Confidence Underdog,Low Confidence Favourite,29.94,40.49,0.00,3,4,Opponent,true,false,true,false,true,false,-20.00,-20.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,58.00,75.00,1,19.00,19.00,20.80,18.70,16,12,0,4,0,4,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,7,High Confidence Underdog,Low Confidence Favourite,29.94,40.49,100.00,4,2,Opponent,false,true,false,false,false,true,-20.00,-20.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,59.00,76.00,0,13.00,13.00,18.18,13.42,24,0,3,2,2,2,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,7,High Confidence Underdog,Low Confidence Favourite,29.94,40.49,0.00,3,4,Opponent,true,false,true,false,true,false,-21.00,-21.00,-12.00,13.00,-6.00,-21.00,-28.00,-15.00,-23.00,59.00,76.00,1,42.00,43.00,21.49,23.10,35,1,2,4,2,4,Player stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,7,High Confidence Underdog,Low Confidence Favourite,29.94,40.49,0.00,2,4,Opponent,true,false,false,false,false,false,-21.00,-20.00,-12.00,13.00,-6.00,-20.00,-28.00,-15.00,-24.00,59.00,76.00,1,27.00,27.00,18.48,19.14,23,0,2,4,0,4,Opponent stole a close frame after trailing and handled the late pressure better.
match,confidence-underdog,High Confidence Underdog vs Low Confidence Favourite,7,High Confidence Underdog,Low Confidence Favourite,28.76,39.89,0.00,3,4,Opponent,true,false,true,false,false,false,-21.00,-21.00,-13.00,13.00,-6.00,-20.00,-28.00,-15.00,-23.00,57.00,75.00,3,28.00,28.00,27.93,24.64,44,19,3,4,3,2,Player stole a close frame after trailing and handled the late pressure better.
